category,created_on,lattitude,longitude,name,venue_id
grocery,1401489242,51.3726166,7.4625269,Weinhof Reinhardt,6065
default,1411597421,-15.7803599,-47.8760523,Bloco B,6066
default,1409161057,60.1804224,24.9151141,Sibeliuspuiston minigolf,6067
default,1483130732,24.9785892,66.90605164,KAMRAN CHATTHA,9049
default,1405446809,39.6415093,-84.1613988,Ohio Insurance Solutions,6070
default,1427271946,37.6864452,-122.0944738,Hayward Cycle Salvage,6072
food,1395404598,39.022885,-94.6581469,RJ's Bob-be-que Shack,6042
cafe,1411193143,45.4532711,11.8866166,Coffee Break Bar,6051
shopping,1423739074,45.8908037,11.0431836,Edicola e Tabacchi Turri,6073
food,1418634218,52.3705544,9.7132779,11A,6074
lodging,1432225320,52.1057534,-119.3123543,Sandman Inn Blue River,6040
lodging,1428185812,40.430323,-3.6881648,Hotel Villamagna,6031
shopping,1472125208,38.56953376,-9.038234353,Digital Games CodesÂ®,8461
default,1400157469,-31.9424342,115.8395246,Brimstone Creative,6090
default,1386750890,35.6685654,139.7568022,ä¸_å›_èª_æ•™å®_B-Chineseæ–°æ©‹æ ¡,6078
default,1401690151,32.0812862,34.7817371,Adv. Manor Tamary,6081
default,1385649093,50.2129483,17.22314,Chalupa Na kopeÄçku,6082
default,1403779219,55.6945716,12.5964318,Sirius Money Ltd.,6083
default,1388953063,48.9552939,8.507392,GELDSPARBOX,6084
default,1389298998,35.0416586,-85.3056416,Chattanooga Times Free Press,6086
default,1399415143,44.4294916,26.1047235,Bitcoin Romania - Bitcoin Robocoin ATM,6087
default,1386946651,38.3232936,-75.5692733,Tony Weeg Photography,6092
nightlife,1388890023,-31.9478804,115.8228343,Beyond the Trap Door,6091
default,1416344128,49.2632188,-123.1247422,Canada Ionizers,6101
default,1386462003,37.8051107,-122.2771204,Sarai,6093
default,1408607669,35.385663,-119.109016,Self Serve Pet Spa,6094
shopping,1419049852,39.9421815,-75.1542036,Wooden Shoe Books,6095
food,1393105140,33.6906123,-116.1837555,Pizza PatrÃ_n,6102
default,1385386698,46.8059684,6.7340677,FAI VA'A Outrigger Canoeing,6096
default,1405342819,44.3666452,11.0366657,Vivailsole B&B,6097
default,1386751356,35.6936505,139.697104,ä¸_å›_èª_æ•™å®_B-Chineseæ–°å®¿æ ¡,6098
lodging,1373625669,46.5605548,11.4159169,Gasthaus Pension Mair Bachmann,6099
lodging,1389359246,46.8032101,13.5739549,Villa ParkschlÃ¶ssl,6100
default,1393299985,43.7796936,-79.4899936,Colosseum Online Inc.,6109
default,1406180288,47.5192469,-121.8181406,Wild Hare Vintage,6105
transport,1422958988,48.8168552,16.0598018,LetiÅ¡tÄ› Znojmo,6103
default,1398351986,45.6805481,11.8558452,FA.MA. s.r.l. Refrigerazione,6104
food,1392190005,42.1983035,-122.7162853,Blue Greek on Granite,6108
lodging,1408195304,54.1381921,8.846976,"Ferienwohnungen ""Haus Sarah""",6106
default,1395225609,44.6776692,10.5579614,Senso Unico Snc,6107
default,1386256735,40.5847581,-105.0782275,Vintages Handcrafted Wine,6113
default,1387398106,35.0302581,-85.3159384,NovaWhite Teeth Whitening,6085
default,1403654609,41.080255,14.3313969,Dr. Felice Fiore - Urologo / Andrologo,6111
default,1391002244,50.7107899,-3.4856717,Nexus Open Systems Ltd,6112
default,1420719020,51.4169201,7.4040657,Steuerberater Quermann,6114
default,1410537404,1.2923852,103.8490096,Bacchanalia,6115
default,1386513953,-31.9564121,115.8637239,Visible Online Marketing,6077
nightlife,1414623128,35.6643429,139.730466,Hackers Bar,6076
atm,1467232528,32.74647858,-97.23255515,Athena Bitcoin ATM,8280
default,1393078949,26.6427374,-81.8632605,Mother Natures Gift Shop,6121
cafe,1393078866,26.642597,-81.8631685,Gardner's Park Tea House,6122
default,1420667613,37.5632033,-122.3246055,Draper University Hero Hangout,6123
default,1383978575,45.5104408,-122.6562306,Free Geek,6132
shopping,1394039348,48.970681,16.6088601,Bestdrive Pneuservis Vranovice,6124
food,1412016677,37.5702966,14.9029284,Maluburger,6125
attraction,1387586987,26.6424222,-81.8629449,The Florida Native Butterfly Society,6120
default,1425911506,49.6123645,6.1278726,Jurisconsul - law firm,6127
default,1386007579,56.8110552,60.5776247,_êÑ€Ñ‚_¡Ñ‚Ñƒ_´_¸__,6128
default,1402901750,61.3620524,21.6239935,Nouseva Myrsky Jewelry,6129
default,1389883080,51.4784576,7.2096033,"STM Kiosk - Erfrischungen, Tabak, Zeitschriften",6130
default,1389882903,51.4788133,7.2093995,Mondgesicht Bochum - u3 management,6131
default,1386114868,37.1114236,-113.579209,Rocketmade,6138
default,1406706130,34.698789,135.502233,ç—©èº«å°‚é–€ã‚µãƒ_ãƒ_ç__æœ›bibou,6134
default,1386750043,35.7336766,139.7153125,ä¸_å›_èª_æ•™å®_B-Chineseæ± è¢‹æ ¡,6135
default,1391380717,51.4994284,-0.1970068,Quick File Accounting,6136
attraction,1390927214,52.3427226,11.7061514,Schloss Heinrichshorst,6137
default,1389203060,34.0623455,-118.4160117,PRHollywood,6139
default,1403043477,41.1623085,-96.0252643,TeamLogic IT of Omaha,6147
sports,1413520300,51.4521285,-0.1563858,Semokwan Hapkido Academy,6140
default,1407512164,44.0415118,11.9813752,Agriturismo - Fattorie Faggioli,6141
default,1420815314,52.4159358,9.7328435,neuwaerts GmbH,6142
default,1425248973,36.013249,-5.6039925,Little Amsterdam,6143
default,1417386161,47.4080949,8.4652744,Sunex Computer,6145
default,1412800579,47.5663342,7.5669689,Wirkstatt Basel,6146
default,1413381714,27.770985,-82.6507969,Rick's Home Theatre Store,6148
default,1413381714,27.7709893,-82.6504191,Creative Clay,6149
default,1415361003,45.3308172,14.4417286,?,6150
default,1415264408,49.867813,15.285626,Terapie tmou,6151
shopping,1398050127,1.3002138,103.8596189,Buttons UP,6153
shopping,1397484259,1.3011426,103.8588312,XX Simplicity,6154
lodging,1429168308,41.7453628,12.6510982,Hotel Castel Gandolfo,6155
default,1419784571,51.5718082,6.2998911,World House,6157
default,1416921016,46.0759268,14.5115006,Restavracija GlaÅ_uta,6158
default,1386222808,50.1242534,-122.9630934,Justine Brooks Jewelry Design,6126
atm,1467232825,32.92321292,-96.73640013,Athena Bitcoin ATM,8281
default,1389202955,46.2079184,14.5984491,Masthero - Windsurf mast mount for gopro,6162
food,1377197151,40.25078,-111.6595777,El Azteca,6167
cafe,1421847522,52.2251441,21.0095533,Kawiarnia HoÅ_a 51,6164
default,1390789702,40.6336468,-111.8090227,Old Mill III,6163
lodging,1391279400,55.7263521,48.7204234,_ê_»ÑŒ_¿_¸__ÑÅ_º_¸_µ _º__Ñ‚Ñ‚_µ_¶_¸,6166
sports,1386112961,42.754381,-71.4596689,Vertical Dreams,6170
attraction,1385031478,35.1663003,33.3157467,University of Nicosia,6168
food,1393622297,47.7201918,12.8953003,Pizzeria Da Mario,6169
default,1385064088,25.5967843,-80.3514991,Liberty Extraction & Drying,6171
food,1395821731,39.0479217,-95.682441,China Express,6172
default,1390077839,38.8057488,-77.0457716,Law Office of Stephanie Dourado,6174
default,1387360077,32.0619434,34.7723195,Plonter.co.il,6173
atm,1421371721,37.4031538,-122.0501191,Hacker Dojo,6179
shopping,1392977463,49.7971696,10.2297666,Krafftdatamining,6177
default,1407698996,50.6933326,17.9106862,Exelmedia - Opanuj 100% Internetu,6178
default,1389250341,32.0792598,-81.0927617,Kleo's Sewing Studio,6183
default,1383993069,50.8160813,11.5757035,WAP WaschbÃ_r Kahla,6182
default,1385879525,41.7486908,-70.1253429,Corter Leather & Cloth,6185
default,1386749363,35.7040691,139.7448519,ä¸_å›_èª_æ•™å®_B-Chineseé£¯ç”°æ©‹æ ¡,6184
default,1385422960,-33.5369667,27.0417111,Kleinemonde Getaways,6186
default,1407108762,42.2478141,-71.9848829,Samba Construction,6189
default,1403381760,42.6683005,-71.705048,Evans on the Common,6191
default,1387645772,28.4143407,-16.5566101,Holiday Apartment Playa Jardin,6190
food,1401471562,28.4088542,-80.6180287,Bajas Tavern And Eats,6193
default,1386227975,-8.5097231,115.2511847,Blue Lotus 1 - 2 Bedroom apartment for short term rent,6192
food,1367286204,37.7823501,-122.4712399,Sake Zone,6194
default,1401471563,28.358205,-80.6098705,House Of Tan,6195
default,1407437901,45.0825524,-93.2628415,Memories Renewed,6198
default,1387867389,49.8346591,24.0295163,Rogue Language Learning Centre,6197
default,1408627140,62.2811169,25.7874369,Optimoiautosi.fi - JyvÃ_skylÃ_,6199
default,1433775505,44.8005776,-0.6458531,modulix,6201
lodging,1405248599,43.9676858,12.7317325,Hotel Boston,6202
default,1384367659,43.4429225,-80.4774484,kwartzlab makerspace,6165
default,1379321649,52.2569298,20.9916252,El Passion,6161
atm,1467233017,29.72975339,-95.34984291,Athena Bitcoin ATM,8282
default,1390759600,39.9202455,32.85213,Astekin Hukuk ve DanÄ±ÅŸmanlÄ±k,6205
default,1405719280,49.0019693,12.2181165,xebec mediafactory GmbH,6206
cafe,1404658761,50.8580605,4.3851486,Brasserie Bloem,6207
default,1389316511,24.1813919,120.5970901,å_§æ™ºæ…§ç§‘æ_€å_§æ¨“,6209
default,1396128563,54.373367,18.6097069,Bitcoin 4 World,6210
default,1426324098,35.687185,139.7797912,Yakiniku Gato,6212
lodging,1373388319,33.8572697,-117.9995771,Red Roof Inn,6214
default,1410427872,48.751642,-122.4782298,Invent Coworking,6220
sports,1373629000,47.9041538,11.4205502,Tenniscenter Wolfratshausen,6215
food,1373999957,36.4282349,22.4861594,Akrotiri,6216
shopping,1414336067,51.5204094,-0.1344458,CeX London W1 Tottenham Crt Rd,6217
default,1387836485,-27.4915396,153.0367544,Search Tempo,6236
default,1385308147,34.0905454,-118.3690264,Simple Labs,6225
default,1375152240,45.4973647,-122.6096906,Pacific Solutions,6226
default,1374861386,51.5187425,-9.3405323,Killeena House,6222
default,1386661201,35.6913668,139.7692344,ä¸_å›_èª_æ•™å®_B-Chinese,6223
default,1414509456,46.0521771,14.4527082,Four Points by Sheraton Ljubljana Mons,6224
food,1408611208,37.5668359,-122.3236961,Curry Up Now,6237
default,1420667473,37.5639149,-122.3255069,Hero City,6238
lodging,1415269747,40.4238877,-3.6851212,Hotel Petit Palace Art Gallery,6227
default,1417650723,46.0788633,14.5018234,Duo dental Kucler & Kucler,6228
lodging,1420631786,51.629316,15.1358177,GLAS Hotel,6229
default,1407391617,52.1307404,8.4869807,DF-Pronet,6230
lodging,1403255580,50.0439938,1.3318564,Villa Les Papillons,6231
grocery,1377794683,46.9755564,8.7410153,KÃ_serei/Molkerei Lustnau,6232
default,1377861557,44.760619,8.2996926,Cascina La FamÃ_,6233
default,1414337813,53.7595128,-2.700824,CeX Preston,6234
default,1389948602,49.2839789,-123.1251129,Digital Currency Profits,6241
default,1379774281,44.9122102,-93.4550319,Hypnosis & Psychotherapy For Health & Healing,6240
nightlife,1391120249,40.6261804,-74.177748,Bootleg Mannings,6244
default,1379065585,46.8363542,3.7691288,Atelier de verre Les Boulassots,6239
nightlife,1397837527,41.4978758,-81.5650746,The Wine Spot,6245
lodging,1373387783,33.8553123,-117.9270044,Howard Johnson Hotel and Conference Center,6213
default,1402307253,50.0898426,15.6903069,GolfovÃ© hÅ™iÅ¡tÄ› LÃ¡znÄ› BohdaneÄç,6242
default,1388918723,-34.8813241,138.5354061,Medical Centre,6219
default,1431580091,43.8791675,7.9511766,Agriturismo il Geco,6204
default,1414430017,50.8097719,4.3148207,Fissi,6249
default,1412223541,40.5611489,-74.159426,CarusoApps,6254
default,1407217636,34.6734429,135.5200899,FRUITã€€GARDENã€€å±±åè£æ_œç‰©,6253
default,1401803255,40.5740354,-74.106639,LensesRx Online Optical,6257
default,1385132776,51.108675,5.7092644,ikwileenspel.be,6255
lodging,1404741240,28.8208911,-17.9438989,Casa Mona,6256
default,1389906791,40.7259692,-74.001121,Bapple Real Estate,6258
food,1430164799,40.5373326,-74.1506984,Portobello Cafe,6259
default,1407833581,40.7340135,-74.0005088,Flat 128,6266
default,1385476053,54.5928447,-5.9404434,Farset Labs,6260
default,1422536469,45.8877365,11.0353201,Coop. Le Formichine gastronomia d'asporto,6261
default,1385719029,49.1851399,-2.1017056,The Refinery,6262
default,1385852659,24.8988054,67.0924234,Applied Technology Research Center,6263
default,1385910147,40.0985592,16.6125184,Rocca Surfcamp,6264
default,1386131179,-23.5370981,-46.714524,Modern Lovers Design,6265
lodging,1386513324,45.1785408,-109.2478373,Red Lodge Inn,6269
default,1386164260,-25.4035887,-49.3279887,Q2 InformÃ¡tica e Lan House,6268
default,1421222600,40.7205798,-73.9882961,1 Percent NYC,6271
default,1390946210,50.2534801,30.3146581,___º___›_°___´Ñˆ_°Ñ„Ñ‚ (___¸_µ__ÑÅ_º_¸__ Ñ„_¸_»_¸_°_»),6270
shopping,1386348905,40.6861953,-73.9726551,Greene Ave Market,6273
default,1386340318,27.6849221,85.3197393,Semicolon Developers Network Pvt. Ltd.,6272
food,1386348923,40.6859558,-73.973166,Kinjo,6274
default,1393559117,40.7019044,-73.927156,NYC Piano Tuning,6275
atm,1432259049,40.6675974,-73.9838987,Essence of Life,6276
default,1386578264,39.1580839,-84.1982495,"Scott Gregory, farrier",6278
default,1386539087,48.2793966,16.3875071,VZKG Zentrale,6277
default,1386591331,39.1950432,-84.4093811,Kowalski Engineering,6279
food,1386598012,40.6866565,-73.9750172,Lean Crust,6280
cafe,1386809384,40.5787521,-105.0784126,Algiers Hookah Bar,6282
default,1386748053,48.1236848,15.2657818,Weihnachtsbaumverkauf Fam. Grill,6281
default,1386890662,34.1658952,-118.5242201,AlphaTech Computer Repair,6284
default,1391483807,51.1321602,-2.9948139,Bridgwater Man With a Van,6283
default,1386995012,38.5931217,-90.2274698,Hydraulic Pictures,6285
default,1387063028,37.9345045,-86.4639981,The DUI Guy,6286
food,1429122078,51.0483002,3.7215469,Eat-Aly Italian Food and Wine,6287
default,1387299861,45.1015926,7.6857844,Symbian-Toys,6288
default,1405783038,30.4838705,-97.666999,Dell Round Rock 1,6419
default,1383169079,33.8490391,-84.3734598,Atlanta Tech Villiage,6248
default,1404771419,47.3891648,8.6739416,ClickOn GmbH - Apps for E-Commerce,6247
attraction,1401376029,26.6424222,-81.8629449,The Florida Native Butterfly Society,6293
default,1388064491,40.793025,-74.3293288,Teacher Tutors,6294
default,1389001715,38.8426285,-84.1007159,Kay Residence,6298
default,1400444401,49.3581661,16.6503663,Amway odbÄ›rnÃ© mÃ_sto,6295
default,1389913170,53.5492516,-113.4881729,Bitcoin Brains Edmonton,6312
cafe,1419254542,54.177692,15.5739054,SÅ‚odkie SÅ‚Ã_wka Cafe,6297
default,1389316509,39.7324274,-104.9840361,Casa Grande Building,6301
default,1389259014,52.2871474,10.5635677,BVS Verpackungsservice Braunschweig GmbH,6299
default,1389316163,47.0545216,21.9262948,SC BTC X CHANGE SRL,6300
default,1392714419,30.3543154,-97.7292127,The Human Solution,6306
default,1389395095,51.4702691,21.5427992,Graming.pl,6303
default,1389402823,38.8423931,-9.1975849,PÃ¡tio PinhÃ£o - Houses for Rent,6304
default,1390107302,38.0552196,-84.4788583,Kong Productions,6314
default,1389702192,50.6592757,7.3056723,IngenieurbÃ_ro Tobescu,6307
default,1389776467,51.5413817,-0.0806893,Ed's Shed,6308
default,1389776780,14.5652545,121.0125244,Baicapture Inc.,6309
default,1389818096,45.0730083,7.5961574,Groupama Assicurazioni,6311
default,1387639098,34.1932605,-118.4493779,MTA Group Thrift Store,6292
default,1390000481,18.0098323,-76.8010078,Commerce Court Plaza,6313
default,1390189759,40.8019928,-117.7269974,"1.4 Acres for Sale with Septic, Power, Well",6315
default,1408170380,38.9005982,-94.6669898,Natalie M.,6316
default,1390577920,44.9011982,-93.5681761,Bird House Inn,6317
lodging,1390578009,36.1711392,-115.1465518,Golden Gate Hotel and Casino,6320
default,1390425372,39.8779789,32.8171021,Ivmech Mechatronics,6318
default,1390434496,53.0206365,-2.1807586,pHskin Cosmetic Clinic,6319
default,1392081603,37.7760535,-122.4260695,Tumult Inc.,6321
lodging,1432767886,11.2506773,-85.843125,Surf Ranch Resort,6322
default,1403358065,52.6530652,19.0722778,Kamienica czynszowa,6323
default,1390718217,14.5560737,121.0210569,SBOBitcoin.com,6324
default,1391304286,37.6852425,-121.87503,Oam Studios,6329
cafe,1390982798,47.053866,21.9310504,Famous Place,6326
default,1390983226,47.0499817,21.9379041,Profesional Academy,6327
default,1391563044,45.3984898,-71.9149681,Nomad BJJ,6328
default,1391453188,35.0048784,-80.9466557,"Ken R. Adams, CPA, PA",6331
default,1400157017,-3.3601705,36.667131,E-Trip Africa,6375
transport,1389223112,44.20433,-78.3870177,Esso,6296
shopping,1426517336,51.0478573,3.7282027,1st8 skateshop,6291
cafe,1467455978,52.54431875,13.37239444,Das Baumhaus,8283
default,1391809532,46.3654491,-72.5837721,Le kiosque de Crypto-monnaie,6335
lodging,1393815397,21.2728077,-157.8212631,Hyatt Place Waikiki Beach,6341
default,1392292151,46.5778942,26.915987,Plan Services,6337
default,1392300652,47.0660692,21.9325662,Individual Psychology Practice,6338
default,1392361992,47.0544185,21.9258391,Beauty Center Mistique,6339
default,1404299263,51.9395792,8.5641585,Huppertz Freizeit und Mehr!,6340
sports,1426900706,43.1631792,-71.4826886,Pembroke Pines Country Club,6343
shopping,1397904323,45.4346778,11.9253217,Carrozzeria Torre,6342
default,1392979108,45.6067088,8.549844,Intercom s.r.l.,6344
default,1393345248,19.1227651,72.9136718,Headrush Urban Extreme,6345
default,1393452156,46.1346837,8.3221142,Prini Graniti,6346
default,1412505664,53.7563044,9.71236,avEnter UG (HaftungsbeschrÃ_nkt),6347
default,1415271792,40.42214,-3.6813089,Hotel NH AlcalÃ¡,6348
default,1394336050,40.764812,-73.9751034,Park South Dentistry,6352
lodging,1415271862,40.4217627,-3.6842333,Hotel Wellington,6351
default,1400157470,34.778317,-82.3887868,Carolina Granite,6354
default,1394606858,29.7507786,-95.3544484,Noble Imaging,6357
grocery,1394645548,64.3043971,11.2342071,Brattlia Ã˜kogÃ¥rd,6355
default,1398989103,52.3787314,4.6676515,Pro-Vert Duurzaam Bouwen,6356
default,1420589844,37.7514679,-122.4325678,Easy Breezy Frozen Yogurt,6369
default,1394755392,52.7045917,5.7605161,Processware,6358
lodging,1394940613,-33.0069101,-71.5476256,Bit Inn Suites,6359
default,1394979929,42.9418469,16.6684259,StoneHouse Villa Poplat,6360
lodging,1406339965,49.0529322,-122.3169964,Sandman Hotel & Suites Abbotsford,6371
cafe,1401106054,52.3753173,4.9013665,Hofje van Wijs,6363
shopping,1405248312,6.118309,125.1845122,Gaisano Mall of Gen San,6366
default,1395396756,42.4250932,14.1872731,Tilm Giuliani,6367
default,1395433312,38.0634774,23.5898619,Web-Toner.gr,6368
default,1400157017,39.6790865,-75.7662429,E-Trip Africa,6374
lodging,1415269719,40.4357881,-3.6854531,Hotel MeliÃ¡ Galgos,6370
food,1408609748,37.7622977,-122.4212656,Curry Up Now,6334
default,1391699356,32.9059854,-97.1882719,EMC Express Care,6333
default,1395997998,45.6587504,8.5000713,Impresa Desogus,6373
default,1396578266,-38.1452264,144.3625476,NBNSP,6361
default,1467497994,31.27917438,30.0117141,Royal Dental Care,8286
default,1396544841,50.8905135,4.1078027,Damien Trog Consulting Comm. V.,6378
default,1427027275,51.4409608,5.4807852,CleverCoin,6379
default,1396644921,40.8225969,-73.9518979,bitegraphics,6381
default,1398989104,43.1638673,-77.5836075,Tiny Fish Printing,6390
cafe,1399293008,51.7548734,-1.2592978,Jimbob's Baguettes,6382
default,1396912403,20.6676823,-103.3721492,Synergia,6383
default,1400157019,45.5685518,-73.4493535,Xceed Software Inc.,6384
default,1397129701,-9.8687083,-56.0823639,Fone FÃ¡cil Brasil,6385
default,1397281516,44.831546,11.1357673,Intermediae,6386
default,1412962684,51.8704421,4.4908764,"Lineon - software development (apps, web applications)",6387
default,1408397533,51.9363619,4.4625398,Urban Assault Pro BMX & Scootershop,6388
food,1405248962,6.1273728,125.1644244,Food place,6389
food,1401382620,40.5828459,-73.8352235,The Fisherman's Dog,6403
default,1398639251,51.6442545,4.4378354,HS-Development B.V.,6392
default,1399473255,51.6093408,5.1493472,Molenaar Meubelen,6395
default,1412978777,52.385795,4.9259594,Elevate,6396
default,1414589157,52.667286,4.8193816,Inktweb.nl,6397
default,1416405936,51.7284854,5.8817507,Taurus Cuijk,6398
shopping,1402432301,35.9035487,-78.9422561,REEDS Jewelers - The Streets at Southpoint,6405
default,1400157017,64.7611223,-147.3620113,"Arctic Spray Foam, LLC",6380
default,1400893601,-12.9794204,-38.5022043,Morada SimÃ£o Mota,6401
default,1402613015,37.7706797,-122.451551,Buyer's Best Friend Wholesale & Mercantile,6406
food,1402118894,51.0660215,5.0872975,Fondue Ã  VolontÃ©,6404
default,1403043225,41.2542746,-95.9313948,Big Brain Productions,6407
default,1403122821,45.2234487,-122.8432884,"GK Machine, Inc.",6408
default,1403406471,41.0919977,-74.0127347,Cloud99 Vapes,6410
default,1404185950,33.0237264,-96.7967915,Pearle Vision,6412
default,1404740011,52.280455,-1.9408088,BRT Group,6409
grocery,1412102498,26.6800466,-80.0548694,Kwikstop Food and Gas,6414
default,1403609527,9.8838223,-85.5278936,Bambula Inn Vacation Rental,6411
shopping,1405249933,26.6430391,-81.8634697,ECHO Vintage Books & Vinyl Records,6417
shopping,1404662814,51.5243681,-0.1243477,Sanrizz Studios,6413
default,1405163995,40.979669,29.0920894,TakasCoin Bitcoin Exchange Platform,6415
lodging,1405387090,34.9891424,135.7536128,"Capsule Ryokan Kyoto (Guesthouse, hotel)",6416
default,1405358927,52.9521103,-1.152392,CoolVape,6418
default,1400739229,-16.9150806,145.7379234,Stewart Marine Design,6400
sports,1467545896,4.706213785,-74.22070384,FotografÃ_a aÃ©rea ,8287
default,1406111680,42.0363853,12.3089879,De Cecco Alessandro - Car Parts,6422
default,1420387890,-38.1513935,145.1392265,Star Quest Productions,6427
default,1407335368,43.1124761,-77.4786817,FrozenCPU.com,6425
default,1408024286,26.1904758,-80.1042626,Baremetalcloud Dedicated Server,6429
default,1407347439,51.3312309,6.0944701,VerspA,6426
default,1409016755,-37.8644267,144.9850264,Bike Factory Outlet,6436
default,1407807619,-26.2931913,-48.8604669,SAP WM CONSULTANT,6428
default,1408039374,43.2742015,-70.9774765,The Stone Foundry,6430
default,1408558507,42.4543796,-83.1030384,BDT Pipe and Tobacco,6431
default,1408559065,42.3359215,-83.7230264,Arbor Hills Farm,6432
shopping,1426900706,43.8280567,-111.7816792,Rexburg Computer Repair,6434
food,1409319872,47.4808195,7.5447099,Restaurant/Bar zum scharfe Egg,6433
default,1409036809,32.2546579,-110.9389732,Concentric Dog Training,6435
nightlife,1409485385,43.0705512,-87.8877524,The Miramar Theatre,6438
default,1409827929,48.4415992,-89.232755,ohmbase,6439
default,1409317441,55.8739008,-4.3426329,Weldsafe Limited,6437
default,1428702178,39.7484846,-104.9996154,Rocky Mountain Seed Company Building,6442
default,1416344292,49.2685497,-122.9963607,Decals and Emblems,6459
default,1410821918,15.975352,120.5624578,Enriquez Funeral Home,6440
cafe,1411683659,27.7714203,-82.6494124,Genaro Coffee,6444
default,1421771660,51.9458721,9.4107278,Pflanzen-Pflanzen.de Samen Shop & Versand,6441
default,1410970680,7.1218253,125.6483296,Werty Photography,6443
default,1418693821,27.7714203,-82.6493353,McB's Consignment,6445
default,1413381714,27.7763545,-82.7768254,Swashbuckler Motel,6451
cafe,1424832594,42.3337627,-83.0499026,Urban Bean Co.,6454
default,1411996400,54.586306,-5.9332324,Media Lightbox,6447
default,1412734690,-16.4019096,-71.5297991,Bitcoin Recarga - www.bitcoinrecarga.com,6449
default,1414477971,41.0955756,-74.0085428,B & M Cosmetics,6455
shopping,1413589905,50.3766916,-4.2008973,Torpoint Computers,6452
default,1414530267,43.9174321,5.051691,Chromatiko,6453
default,1405956229,43.0665976,-89.3057996,House of Brews MobCraft Beer,6421
default,1416449565,-7.6589983,110.4467863,Sempon Cyber - Bitcoin Village,6456
food,1415776794,10.4710922,-66.8377635,Tacos Pancho Villa,6457
default,1416092065,52.0579566,20.6603998,Multi-Expert s.c,6458
default,1407249884,33.9165765,-84.2979414,Ledet Adobe Training,6424
default,1416837933,53.8602623,10.6126145,yBit,6460
default,1417257045,54.5095421,18.3827072,Silvan f.p.u.h.,6461
default,1417257045,54.5344386,18.4826454,Silvan Studio WnÄ™trz,6462
lodging,1428934703,-33.5150866,151.3351953,Mantra Ettalong Beach,6423
shopping,1467553632,36.45055645,28.21763813,Savvas Sandals,8288
food,1467568801,32.8188961,34.99978602,Eduardos,8289
cafe,1423756222,29.9217858,-90.1190466,Cafe Luna,6469
default,1419001420,32.0572777,34.7659296,Ushki design studio | _ê_•_©_§_™ _¡_˜_•_“_™_•,6465
lodging,1421271974,35.1903376,33.3525061,Merit Lefkosa,6467
default,1423605284,52.2685215,20.9939319,faceADDICTED,6468
default,1430415277,38.2488633,-85.7292311,Furniture Dudes,6474
food,1423792694,-16.5405988,-68.0801376,Fellini,6470
default,1424377167,46.3143249,6.1698422,BTC HOSTING,6472
default,1424903138,41.7685537,-71.4564916,Data Medics | Data Recovery,6475
shopping,1425349903,48.7573207,-122.4552346,Dr. John's Auto Clinic,6476
default,1426017567,50.9296878,7.0462097,monovm,6477
lodging,1426375937,27.7136567,-82.7375981,Hotel Zamora,6479
shopping,1426551881,27.7425299,-82.7507407,Kris Kringles,6480
default,1426740421,48.9082236,-122.4843495,Beardy Beard,6482
shopping,1426687093,51.0372444,3.726961,Outpost Gamecenter,6481
default,1427685183,40.8475159,-73.9347788,B&M Health & Beauty Aids Supplies,6483
default,1428379001,39.3268525,-76.6281161,CryptoAnarchy.com,6484
default,1428197678,41.2456364,-95.9561503,Infinite 8 Institute,6485
default,1428326527,48.7512402,-122.4759256,Dark Tower Games,6486
default,1428420809,47.0878221,8.2940066,Paintball Arena,6488
default,1418682766,45.4629789,-122.653303,White Phoenix Acupuncture,6464
default,1428963014,38.1486508,-85.585416,Fern Creek United Methodist Church,6492
lodging,1428923885,38.9774148,23.0958499,Camping Lola,6491
default,1429857280,40.6874251,-73.9687286,Fort Greene Flea Market,6493
nightlife,1430635977,48.7487613,-122.4779713,Glow Nightclub,6496
food,1430255849,52.1803058,0.1528761,The Queen Edith,6494
cafe,1430499162,48.2110287,16.3935025,Tian Bistro im Kunst Haus Wien,6495
food,1430636124,48.7483223,-122.4786533,Black Pearl Asian Bistro,6497
default,1430707041,48.7512342,-122.4817469,Otion,6498
cafe,1430912719,32.7873609,-108.256271,Bean Vivant,6500
sports,1430900607,50.8209282,2.8484305,De Paddel vzw,6499
default,1431428136,50.8855328,15.7135169,E-Metalowiec,6501
default,1432634032,-36.9133974,174.7729539,Cerebral Palsy Society of NZ,6502
lodging,1428468501,49.7253827,-123.1496508,Sandman Hotel & Suites Squamish,6489
default,1418052342,50.8290175,-0.2784553,Seymour Locksmiths,6463
atm,1473012644,45.55760751,-73.76678824,Resto Lounge L,8507
default,1385724276,36.013371,-5.607439,ZAS,6517
default,1415273031,40.4250908,-3.6850351,Farmacia - Calle Goya 12,6518
default,1394084876,40.5834015,-105.0777924,"Wick & Trautwein, LLC - Attorneys at Law",6525
default,1391800493,45.5571268,11.4655115,"BR1 Tech Srl - Indagini Informatiche, Computer Forensics, Bitcoin Forensics, IT Security, Wifi Security, Vulnerability Assessmen",6524
default,1394435494,18.1995592,-65.797974,AT Electrical LLC,6526
food,1397275581,30.4107653,-97.6753659,Hoa My,6533
food,1395213506,5.9516406,116.0533197,Korea_ResTaurant DAI JANG GUM,6527
food,1396343313,37.5189696,126.9394683,í•˜ë…¸ìù´ìù˜ì•„ì_¨,6528
shopping,1396344066,37.5248497,127.0375571,ì__íƒ€ìù_ë_¬ì‰¬,6529
